group,amp_real,tau_real,sf_asym_real,amp_sim,tau_sim,sf_asym_sim,band
BAL,0.14295581165019455,0.7123795066185507,0.28960182131237927,0.14295581165019455,0.7123795066185507,0.17674765159005404,g
BAL,0.09695783953811622,280.46075833415034,0.12704543783382377,0.09695783953811622,280.46075833415034,0.09233894583889668,g
BAL,0.06829797239975112,217.8799564837274,0.20422071149999774,0.06829797239975112,217.8799564837274,0.07642248651938705,g
BAL,0.12275379606296327,3.278807707829401e-05,0.31078053674685113,0.12275379606296327,3.278807707829401e-05,0.20932352462362597,g
BAL,0.11802464039448893,208.45597096493822,0.19107468358081614,0.11802464039448893,208.45597096493822,0.14939244899000373,g
BAL,0.18006004021447608,0.00037652231306049074,0.36538739271269405,0.18006004021447608,0.00037652231306049074,0.23232987370033756,g
BAL,0.18965811035499622,2.837698266375811e-05,0.4164124708630173,0.18965811035499622,2.837698266375811e-05,0.29702094572645005,g
BAL,0.20480118477947554,0.0003512070458623131,0.33863870168147275,0.20480118477947554,0.0003512070458623131,0.2819769409095474,g
BAL,0.18188850648514904,6.5462685882331915,0.3510109589999973,0.18188850648514904,6.5462685882331915,0.2766163487735019,g
BAL,0.11804364945658188,239.14465398514665,0.22064160935531804,0.11804364945658188,239.14465398514665,0.117243113148662,g
BAL,0.17077021250393656,0.0008474472612136679,0.3560974702281879,0.17077021250393656,0.0008474472612136679,0.2170569209311592,g
BAL,0.11193735204087087,26.218427942220558,0.21125835899999917,0.11193735204087087,26.218427942220558,0.1887890420656322,g
BAL,0.189210759146876,85.35010179249919,0.32340354028719603,0.189210759146876,85.35010179249919,0.2672379833441357,g
BAL,0.11872077834801067,28.250848248264106,0.2982450447369812,0.11872077834801067,28.250848248264106,0.19444871288579232,g
BAL,0.09743684387821916,26.768964251772275,0.2151104790995309,0.09743684387821916,26.768964251772275,0.14751844002680195,g
BAL,0.04697720986373871,73.69803653305588,0.31142382485402353,0.04697720986373871,73.69803653305588,0.08894773122738292,g
BAL,0.24503940388263484,25.647691020835165,0.31347588281936534,0.24503940388263484,25.647691020835165,0.4036901295315589,g
BAL,0.08533124073734892,12.358119285115652,0.21405387293180994,0.08533124073734892,12.358119285115652,0.1275110152309299,g
BAL,0.2345494452329111,0.0006969143140257344,0.5247597464946439,0.2345494452329111,0.0006969143140257344,0.2608725365197695,g
BAL,0.05869373583316689,82.62342236841768,0.17254055549754221,0.05869373583316689,82.62342236841768,0.06364166998296532,g
BAL,0.03756651901876999,100.01730141462433,0.12663708524999792,0.03756651901876999,100.01730141462433,0.06466608190238529,g
BAL,0.09676608530019905,9.788128141477159e-05,0.16278366846168082,0.09676608530019905,9.788128141477159e-05,0.1368903593857798,g
BAL,0.12622443971688427,19.138246315401545,0.2972890844955767,0.12622443971688427,19.138246315401545,0.19222199338847074,g
BAL,0.205855693230656,3.245582411182112e-05,0.3823852677352758,0.205855693230656,3.245582411182112e-05,0.27603213603340415,g
BAL,0.1798653315939438,0.0002064409514635217,0.3309083502765524,0.1798653315939438,0.0002064409514635217,0.18102100137198018,g
BAL,0.16530917266126793,217.69676096666583,0.30252719955699997,0.16530917266126793,217.69676096666583,0.19313263006854495,g
BAL,0.2077425466722877,156.38396915124264,0.4868049553320485,0.2077425466722877,156.38396915124264,0.3318622483643389,g
BAL,0.29755166779054737,1.0486772765439762,0.5815180897500003,0.29755166779054737,1.0486772765439762,0.5763449579217951,g
BAL,0.13316213681883118,64.52818591488665,0.22561987763799224,0.13316213681883118,64.52818591488665,0.19381283929841067,g
BAL,0.07010132927914232,62.89945140296394,0.1751606218014269,0.07010132927914232,62.89945140296394,0.19331323257580196,g
BAL,0.06450018995144377,0.5824442252425402,0.22115339415294955,0.06450018995144377,0.5824442252425402,0.08135226074956384,g
BAL,0.18016683413702544,4.298290118586739,0.3862139422521887,0.18016683413702544,4.298290118586739,0.22955439354489027,g
BAL,0.12151038438548598,462.152502443628,0.13808473378108466,0.12151038438548598,462.152502443628,0.10514666912032916,g
BAL,0.18335056353854612,0.0001855220728250298,0.406238235952364,0.18335056353854612,0.0001855220728250298,0.24128362125735772,g
BAL,0.09127874453513145,49.66886360218511,0.18487950000000086,0.09127874453513145,49.66886360218511,0.15304391893736796,g
BAL,0.08026065096418324,52.45736271119336,0.14919997950000202,0.08026065096418324,52.45736271119336,0.08858954675885185,g
BAL,0.16345077733899488,13.54120243213552,0.2832982000062963,0.16345077733899488,13.54120243213552,0.2680239716644646,g
BAL,0.19894163414150312,114.38328054359633,0.22459572856503335,0.19894163414150312,114.38328054359633,0.29483707467874126,g
BAL,0.15278549170781688,67.46854980383824,0.3872840205000001,0.15278549170781688,67.46854980383824,0.23612087580805127,g
BAL,0.1670646693089357,185.36663402801005,0.41746469168763506,0.1670646693089357,185.36663402801005,0.4927148570414237,g
BAL,0.16935213105545807,3.206641693129676,0.3782492337246179,0.16935213105545807,3.206641693129676,0.2422935410769701,g
BAL,0.13599755188645773,2.081661514239384e-05,0.38698058977373306,0.13599755188645773,2.081661514239384e-05,0.18705419303889775,g
BAL,0.17793867282627154,8.625255200377021e-05,0.3731569311971971,0.17793867282627154,8.625255200377021e-05,0.2309480799347632,g
BAL,0.14614720154334263,46.17496351041647,0.21972064886635864,0.14614720154334263,46.17496351041647,0.20658242007890135,g
BAL,0.12025637681621584,70.07871840841594,0.3129964689427622,0.12025637681621584,70.07871840841594,0.208172566599904,g
BAL,0.22821485983170828,1.4371322115579115,0.4455854795143416,0.22821485983170828,1.4371322115579115,0.3021189808912648,g
BAL,0.3441753278190987,0.00011488488431773141,0.44663677495259496,0.3441753278190987,0.00011488488431773141,0.3962341480019425,g
BAL,0.150595006781465,23.269662344959244,0.30011916012030565,0.150595006781465,23.269662344959244,0.3063322113085697,g
BAL,0.07353498140832068,39.94188899212352,0.15428968355211842,0.07353498140832068,39.94188899212352,0.16849499638928397,g
BAL,0.10072452143241513,72.59811482286305,0.21208028793710262,0.10072452143241513,72.59811482286305,0.24521286536131284,g
BAL,0.04948095992791659,73.79717967822897,0.1218124332832257,0.04948095992791659,73.79717967822897,0.08758884688435127,g
BAL,0.14594633717892827,676.2969328148827,0.1320726642229769,0.14594633717892827,676.2969328148827,0.152905596767719,g
BAL,0.25107742829994134,1.1923714980490219,0.45224520990602846,0.25107742829994134,1.1923714980490219,0.3944267796349241,g
BAL,0.07072283835516183,0.0003163053388016185,0.17271802817121093,0.07072283835516183,0.0003163053388016185,0.06287553591334191,g
BAL,0.0328097841297551,79.41592416079338,0.09287738668740975,0.0328097841297551,79.41592416079338,0.06840050049126697,g
BAL,0.1429716823348069,28.88656158468125,0.21688921799999844,0.1429716823348069,28.88656158468125,0.17036352184654072,g
BAL,0.31009199419010935,408.87525007920374,0.29867355864794753,0.31009199419010935,408.87525007920374,0.32615394148923,g
BAL,0.49853755083142864,652.6304575562716,0.5590186695075279,0.49853755083142864,652.6304575562716,0.6385289999740108,g
BAL,0.16440077118632185,1.2106055410801364,0.29498772052816125,0.16440077118632185,1.2106055410801364,0.19713107415551134,g
BAL,0.2216297994014781,4.241505393524319,0.44338838448543905,0.2216297994014781,4.241505393524319,0.34070159378635784,g
BAL,0.18487164195165626,1.66714075493865,0.3471440806439977,0.18487164195165626,1.66714075493865,0.2679849991087487,g
BAL,0.06718563429048091,56.93892098897586,0.16654010505807,0.06718563429048091,56.93892098897586,0.08783699758985185,g
BAL,0.1250200186142445,0.00033251335176177156,0.25199562058404834,0.1250200186142445,0.00033251335176177156,0.1440254741929003,g
BAL,0.17110059883861634,2.2796043472178535,0.29960385321539196,0.17110059883861634,2.2796043472178535,0.2201825893226291,g
BAL,0.19997589473179012,0.011974346148683227,0.4474717455000007,0.19997589473179012,0.011974346148683227,0.2581688672423089,g
BAL,0.060133919664388004,67.0370100720698,0.14659994279142005,0.060133919664388004,67.0370100720698,0.09345086091655454,g
BAL,0.18153529398119006,6.040941721741157,0.3627399483944483,0.18153529398119006,6.040941721741157,0.23582142350020804,g
BAL,0.2625374586332983,0.07430377611574882,0.19975694801824925,0.2625374586332983,0.07430377611574882,0.41336465124018695,g
